Path,ID,Filename,Label,Category Level 1,Category Level 2,Predicted_Label
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq24.jpg,hou02614c00545,seq24.jpg,(seq. 24),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq27.jpg,hou02614c00545,seq27.jpg,(seq. 27),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq28.jpg,hou02614c00545,seq28.jpg,(seq. 28),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq44.jpg,hou02614c00545,seq44.jpg,(seq. 44),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq45.jpg,hou02614c00545,seq45.jpg,(seq. 45),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq46.jpg,hou02614c00545,seq46.jpg,(seq. 46),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq48.jpg,hou02614c00545,seq48.jpg,(seq. 48),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq49.jpg,hou02614c00545,seq49.jpg,(seq. 49),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq50.jpg,hou02614c00545,seq50.jpg,(seq. 50),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq51.jpg,hou02614c00545,seq51.jpg,(seq. 51),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq56.jpg,hou02614c00545,seq56.jpg,(seq. 56),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq57.jpg,hou02614c00545,seq57.jpg,(seq. 57),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq59.jpg,hou02614c00545,seq59.jpg,(seq. 59),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq60.jpg,hou02614c00545,seq60.jpg,(seq. 60),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq62.jpg,hou02614c00545,seq62.jpg,(seq. 62),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq65.jpg,hou02614c00545,seq65.jpg,(seq. 65),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq66.jpg,hou02614c00545,seq66.jpg,(seq. 66),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq68.jpg,hou02614c00545,seq68.jpg,(seq. 68),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq71.jpg,hou02614c00545,seq71.jpg,(seq. 71),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq72.jpg,hou02614c00545,seq72.jpg,(seq. 72),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq81.jpg,hou02614c00545,seq81.jpg,(seq. 81),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq82.jpg,hou02614c00545,seq82.jpg,(seq. 82),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq83.jpg,hou02614c00545,seq83.jpg,(seq. 83),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq85.jpg,hou02614c00545,seq85.jpg,(seq. 85),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq86.jpg,hou02614c00545,seq86.jpg,(seq. 86),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq87.jpg,hou02614c00545,seq87.jpg,(seq. 87),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq88.jpg,hou02614c00545,seq88.jpg,(seq. 88),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq89.jpg,hou02614c00545,seq89.jpg,(seq. 89),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq90.jpg,hou02614c00545,seq90.jpg,(seq. 90),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq95.jpg,hou02614c00545,seq95.jpg,(seq. 95),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00545/seq97.jpg,hou02614c00545,seq97.jpg,(seq. 97),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02513/seq1.jpg,hou02614c02513,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00623/seq1.jpg,hou02614c00623,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00623/seq2.jpg,hou02614c00623,seq2.jpg,(seq. 2),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00687/seq41.jpg,hou02614c00687,seq41.jpg,(seq. 41),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00687/seq56.jpg,hou02614c00687,seq56.jpg,(seq. 56),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00691/seq12.jpg,hou02614c00691,seq12.jpg,(seq. 12),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00691/seq14.jpg,hou02614c00691,seq14.jpg,(seq. 14),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00691/seq31.jpg,hou02614c00691,seq31.jpg,(seq. 31),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00692/seq2.jpg,hou02614c00692,seq2.jpg,(seq. 2),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00694/seq8.jpg,hou02614c00694,seq8.jpg,(seq. 8),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq6.jpg,hou02614c00701,seq6.jpg,(seq. 6),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq7.jpg,hou02614c00701,seq7.jpg,(seq. 7),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq13.jpg,hou02614c00701,seq13.jpg,(seq. 13),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq16.jpg,hou02614c00701,seq16.jpg,(seq. 16),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq19.jpg,hou02614c00701,seq19.jpg,(seq. 19),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq20.jpg,hou02614c00701,seq20.jpg,(seq. 20),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00701/seq27.jpg,hou02614c00701,seq27.jpg,(seq. 27),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00702/seq16.jpg,hou02614c00702,seq16.jpg,(seq. 16),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00702/seq30.jpg,hou02614c00702,seq30.jpg,(seq. 30),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00702/seq35.jpg,hou02614c00702,seq35.jpg,(seq. 35),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00702/seq38.jpg,hou02614c00702,seq38.jpg,(seq. 38),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00707/seq29.jpg,hou02614c00707,seq29.jpg,(seq. 29),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00707/seq67.jpg,hou02614c00707,seq67.jpg,(seq. 67),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00709/seq75.jpg,hou02614c00709,seq75.jpg,(seq. 75),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00713/seq14.jpg,hou02614c00713,seq14.jpg,(seq. 14),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02516/seq1.jpg,hou02614c02516,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00721/seq1.jpg,hou02614c00721,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00721/seq51.jpg,hou02614c00721,seq51.jpg,(seq. 51),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00721/seq55.jpg,hou02614c00721,seq55.jpg,(seq. 55),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00721/seq57.jpg,hou02614c00721,seq57.jpg,(seq. 57),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02517/seq151.jpg,hou02614c02517,seq151.jpg,(seq. 151),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02517/seq158.jpg,hou02614c02517,seq158.jpg,(seq. 158),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02518/seq158.jpg,hou02614c02518,seq158.jpg,(seq. 158),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq3.jpg,hou02614c00725,seq3.jpg,(seq. 3),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq4.jpg,hou02614c00725,seq4.jpg,(seq. 4),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq9.jpg,hou02614c00725,seq9.jpg,(seq. 9),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq10.jpg,hou02614c00725,seq10.jpg,(seq. 10),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq25.jpg,hou02614c00725,seq25.jpg,(seq. 25),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq34.jpg,hou02614c00725,seq34.jpg,(seq. 34),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq57.jpg,hou02614c00725,seq57.jpg,(seq. 57),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq58.jpg,hou02614c00725,seq58.jpg,(seq. 58),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq70.jpg,hou02614c00725,seq70.jpg,(seq. 70),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq71.jpg,hou02614c00725,seq71.jpg,(seq. 71),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq73.jpg,hou02614c00725,seq73.jpg,(seq. 73),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq92.jpg,hou02614c00725,seq92.jpg,(seq. 92),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq94.jpg,hou02614c00725,seq94.jpg,(seq. 94),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq96.jpg,hou02614c00725,seq96.jpg,(seq. 96),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq97.jpg,hou02614c00725,seq97.jpg,(seq. 97),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq116.jpg,hou02614c00725,seq116.jpg,(seq. 116),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq118.jpg,hou02614c00725,seq118.jpg,(seq. 118),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq122.jpg,hou02614c00725,seq122.jpg,(seq. 122),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq129.jpg,hou02614c00725,seq129.jpg,(seq. 129),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq130.jpg,hou02614c00725,seq130.jpg,(seq. 130),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq141.jpg,hou02614c00725,seq141.jpg,(seq. 141),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq142.jpg,hou02614c00725,seq142.jpg,(seq. 142),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq185.jpg,hou02614c00725,seq185.jpg,(seq. 185),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00725/seq213.jpg,hou02614c00725,seq213.jpg,(seq. 213),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00726/seq1.jpg,hou02614c00726,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00726/seq65.jpg,hou02614c00726,seq65.jpg,(seq. 65),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02520/seq38.jpg,hou02614c02520,seq38.jpg,(seq. 38),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq4.jpg,hou02614c02521,seq4.jpg,(seq. 4),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq12.jpg,hou02614c02521,seq12.jpg,(seq. 12),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq24.jpg,hou02614c02521,seq24.jpg,(seq. 24),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02521/seq156.jpg,hou02614c02521,seq156.jpg,(seq. 156),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c02522/seq2.jpg,hou02614c02522,seq2.jpg,(seq. 2),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq20.jpg,hou02614c00759,seq20.jpg,(seq. 20),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq42.jpg,hou02614c00759,seq42.jpg,(seq. 42),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq43.jpg,hou02614c00759,seq43.jpg,(seq. 43),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq44.jpg,hou02614c00759,seq44.jpg,(seq. 44),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq45.jpg,hou02614c00759,seq45.jpg,(seq. 45),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq46.jpg,hou02614c00759,seq46.jpg,(seq. 46),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00759/seq47.jpg,hou02614c00759,seq47.jpg,(seq. 47),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00761/seq1.jpg,hou02614c00761,seq1.jpg,"Harvard University, Houghton Library, modbm_ms_am_1632_725_f22",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00837/seq1.jpg,hou02614c00837,seq1.jpg,(seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00860/seq1.jpg,hou02614c00860,seq1.jpg,"Harvard University, Houghton Library, modbm_ms_am_1632_820_p1",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00870/seq4.jpg,hou02614c00870,seq4.jpg,"sheet 2, verso (seq. 4)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00871/seq29.jpg,hou02614c00871,seq29.jpg,page 16 (seq. 29),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00874/seq1.jpg,hou02614c00874,seq1.jpg,recto (seq. 1),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00877/seq37.jpg,hou02614c00877,seq37.jpg,sheet 19 (seq. 37),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00877/seq44.jpg,hou02614c00877,seq44.jpg,"sheet 22, verso (seq. 44)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00877/seq46.jpg,hou02614c00877,seq46.jpg,"sheet 23, verso (seq. 46)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00878/seq3.jpg,hou02614c00878,seq3.jpg,"1911 Apr 10, rear fold (seq. 3)",I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq6.jpg,hou02614c00879,seq6.jpg,(seq. 6),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq8.jpg,hou02614c00879,seq8.jpg,(seq. 8),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq25.jpg,hou02614c00879,seq25.jpg,(seq. 25),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq33.jpg,hou02614c00879,seq33.jpg,(seq. 33),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq36.jpg,hou02614c00879,seq36.jpg,(seq. 36),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq41.jpg,hou02614c00879,seq41.jpg,(seq. 41),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq43.jpg,hou02614c00879,seq43.jpg,(seq. 43),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq45.jpg,hou02614c00879,seq45.jpg,(seq. 45),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq47.jpg,hou02614c00879,seq47.jpg,(seq. 47),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq49.jpg,hou02614c00879,seq49.jpg,(seq. 49),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq55.jpg,hou02614c00879,seq55.jpg,(seq. 55),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq57.jpg,hou02614c00879,seq57.jpg,(seq. 57),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq59.jpg,hou02614c00879,seq59.jpg,(seq. 59),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq60.jpg,hou02614c00879,seq60.jpg,(seq. 60),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq61.jpg,hou02614c00879,seq61.jpg,(seq. 61),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq62.jpg,hou02614c00879,seq62.jpg,(seq. 62),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq63.jpg,hou02614c00879,seq63.jpg,(seq. 63),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq64.jpg,hou02614c00879,seq64.jpg,(seq. 64),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq65.jpg,hou02614c00879,seq65.jpg,(seq. 65),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq69.jpg,hou02614c00879,seq69.jpg,(seq. 69),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq71.jpg,hou02614c00879,seq71.jpg,(seq. 71),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq75.jpg,hou02614c00879,seq75.jpg,(seq. 75),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq81.jpg,hou02614c00879,seq81.jpg,(seq. 81),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq83.jpg,hou02614c00879,seq83.jpg,(seq. 83),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq85.jpg,hou02614c00879,seq85.jpg,(seq. 85),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq87.jpg,hou02614c00879,seq87.jpg,(seq. 87),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq89.jpg,hou02614c00879,seq89.jpg,(seq. 89),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq93.jpg,hou02614c00879,seq93.jpg,(seq. 93),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq95.jpg,hou02614c00879,seq95.jpg,(seq. 95),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq110.jpg,hou02614c00879,seq110.jpg,(seq. 110),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq119.jpg,hou02614c00879,seq119.jpg,(seq. 119),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq136.jpg,hou02614c00879,seq136.jpg,(seq. 136),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq137.jpg,hou02614c00879,seq137.jpg,(seq. 137),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq142.jpg,hou02614c00879,seq142.jpg,(seq. 142),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq158.jpg,hou02614c00879,seq158.jpg,(seq. 158),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq168.jpg,hou02614c00879,seq168.jpg,(seq. 168),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq172.jpg,hou02614c00879,seq172.jpg,(seq. 172),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq174.jpg,hou02614c00879,seq174.jpg,(seq. 174),I. Manuscripts,D. Logic,diagram_mixed
../../data/raw/Manuscripts/I. Manuscripts/D. Logic/hou02614c00879/seq192.jpg,hou02614c00879,seq192.jpg,(seq. 192),I. Manuscripts,D. Logic,diagram_mixed
