ID,Image Path,Canvas Label,Filename,Predicted Label
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq200.jpg,(seq. 200),seq200.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq202.jpg,(seq. 202),seq202.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq204.jpg,(seq. 204),seq204.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq205.jpg,(seq. 205),seq205.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq206.jpg,(seq. 206),seq206.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq208.jpg,(seq. 208),seq208.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq209.jpg,(seq. 209),seq209.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq210.jpg,(seq. 210),seq210.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq238.jpg,(seq. 238),seq238.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq239.jpg,(seq. 239),seq239.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq240.jpg,(seq. 240),seq240.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq241.jpg,(seq. 241),seq241.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq243.jpg,(seq. 243),seq243.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq244.jpg,(seq. 244),seq244.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq245.jpg,(seq. 245),seq245.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq246.jpg,(seq. 246),seq246.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq247.jpg,(seq. 247),seq247.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq248.jpg,(seq. 248),seq248.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq249.jpg,(seq. 249),seq249.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq251.jpg,(seq. 251),seq251.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq252.jpg,(seq. 252),seq252.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq257.jpg,(seq. 257),seq257.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq258.jpg,(seq. 258),seq258.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq259.jpg,(seq. 259),seq259.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq260.jpg,(seq. 260),seq260.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq261.jpg,(seq. 261),seq261.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq267.jpg,(seq. 267),seq267.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq268.jpg,(seq. 268),seq268.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq269.jpg,(seq. 269),seq269.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq270.jpg,(seq. 270),seq270.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq271.jpg,(seq. 271),seq271.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq274.jpg,(seq. 274),seq274.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq275.jpg,(seq. 275),seq275.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq277.jpg,(seq. 277),seq277.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq279.jpg,(seq. 279),seq279.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq281.jpg,(seq. 281),seq281.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq282.jpg,(seq. 282),seq282.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq288.jpg,(seq. 288),seq288.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq290.jpg,(seq. 290),seq290.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq294.jpg,(seq. 294),seq294.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq296.jpg,(seq. 296),seq296.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq328.jpg,(seq. 328),seq328.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq329.jpg,(seq. 329),seq329.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq330.jpg,(seq. 330),seq330.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq332.jpg,(seq. 332),seq332.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq333.jpg,(seq. 333),seq333.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq334.jpg,(seq. 334),seq334.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq335.jpg,(seq. 335),seq335.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq337.jpg,(seq. 337),seq337.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq339.jpg,(seq. 339),seq339.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq340.jpg,(seq. 340),seq340.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq342.jpg,(seq. 342),seq342.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq345.jpg,(seq. 345),seq345.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq347.jpg,(seq. 347),seq347.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq348.jpg,(seq. 348),seq348.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq349.jpg,(seq. 349),seq349.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq351.jpg,(seq. 351),seq351.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq352.jpg,(seq. 352),seq352.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq353.jpg,(seq. 353),seq353.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq356.jpg,(seq. 356),seq356.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq357.jpg,(seq. 357),seq357.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq358.jpg,(seq. 358),seq358.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq359.jpg,(seq. 359),seq359.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq360.jpg,(seq. 360),seq360.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq363.jpg,(seq. 363),seq363.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq364.jpg,(seq. 364),seq364.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq366.jpg,(seq. 366),seq366.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq367.jpg,(seq. 367),seq367.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq368.jpg,(seq. 368),seq368.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq369.jpg,(seq. 369),seq369.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq370.jpg,(seq. 370),seq370.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq371.jpg,(seq. 371),seq371.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq372.jpg,(seq. 372),seq372.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq375.jpg,(seq. 375),seq375.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq376.jpg,(seq. 376),seq376.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq377.jpg,(seq. 377),seq377.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq378.jpg,(seq. 378),seq378.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq380.jpg,(seq. 380),seq380.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq381.jpg,(seq. 381),seq381.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq382.jpg,(seq. 382),seq382.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq383.jpg,(seq. 383),seq383.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq384.jpg,(seq. 384),seq384.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq385.jpg,(seq. 385),seq385.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq386.jpg,(seq. 386),seq386.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq387.jpg,(seq. 387),seq387.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq388.jpg,(seq. 388),seq388.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq389.jpg,(seq. 389),seq389.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq393.jpg,(seq. 393),seq393.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq397.jpg,(seq. 397),seq397.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq401.jpg,(seq. 401),seq401.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq403.jpg,(seq. 403),seq403.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq406.jpg,(seq. 406),seq406.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq407.jpg,(seq. 407),seq407.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq409.jpg,(seq. 409),seq409.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq415.jpg,(seq. 415),seq415.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq419.jpg,(seq. 419),seq419.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq420.jpg,(seq. 420),seq420.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq423.jpg,(seq. 423),seq423.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq429.jpg,(seq. 429),seq429.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq436.jpg,(seq. 436),seq436.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq438.jpg,(seq. 438),seq438.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq440.jpg,(seq. 440),seq440.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq443.jpg,(seq. 443),seq443.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq444.jpg,(seq. 444),seq444.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq445.jpg,(seq. 445),seq445.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq447.jpg,(seq. 447),seq447.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq449.jpg,(seq. 449),seq449.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq451.jpg,(seq. 451),seq451.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq452.jpg,(seq. 452),seq452.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq460.jpg,(seq. 460),seq460.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq479.jpg,(seq. 479),seq479.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq488.jpg,(seq. 488),seq488.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq495.jpg,(seq. 495),seq495.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq497.jpg,(seq. 497),seq497.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq501.jpg,(seq. 501),seq501.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq505.jpg,(seq. 505),seq505.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq511.jpg,(seq. 511),seq511.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq519.jpg,(seq. 519),seq519.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq544.jpg,(seq. 544),seq544.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq558.jpg,(seq. 558),seq558.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq559.jpg,(seq. 559),seq559.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq583.jpg,(seq. 583),seq583.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq585.jpg,(seq. 585),seq585.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq589.jpg,(seq. 589),seq589.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq595.jpg,(seq. 595),seq595.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq596.jpg,(seq. 596),seq596.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq598.jpg,(seq. 598),seq598.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq600.jpg,(seq. 600),seq600.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq606.jpg,(seq. 606),seq606.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq607.jpg,(seq. 607),seq607.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq609.jpg,(seq. 609),seq609.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq623.jpg,(seq. 623),seq623.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq624.jpg,(seq. 624),seq624.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq625.jpg,(seq. 625),seq625.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq626.jpg,(seq. 626),seq626.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq627.jpg,(seq. 627),seq627.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq628.jpg,(seq. 628),seq628.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq629.jpg,(seq. 629),seq629.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq636.jpg,(seq. 636),seq636.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq637.jpg,(seq. 637),seq637.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq638.jpg,(seq. 638),seq638.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq639.jpg,(seq. 639),seq639.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq640.jpg,(seq. 640),seq640.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq643.jpg,(seq. 643),seq643.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq658.jpg,(seq. 658),seq658.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq659.jpg,(seq. 659),seq659.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq663.jpg,(seq. 663),seq663.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq664.jpg,(seq. 664),seq664.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq669.jpg,(seq. 669),seq669.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq670.jpg,(seq. 670),seq670.jpg,diagram
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq671.jpg,(seq. 671),seq671.jpg,sketch
hou02614c00358,Manuscripts/I. Manuscripts/D. Logic/hou02614c00358/seq672.jpg,(seq. 672),seq672.jpg,diagram
hou02614c00360,Manuscripts/I. Manuscripts/D. Logic/hou02614c00360/seq13.jpg,(seq. 13),seq13.jpg,diagram
hou02614c00360,Manuscripts/I. Manuscripts/D. Logic/hou02614c00360/seq19.jpg,(seq. 19),seq19.jpg,diagram
hou02614c00361,Manuscripts/I. Manuscripts/D. Logic/hou02614c00361/seq14.jpg,(seq. 14),seq14.jpg,diagram
hou02614c00361,Manuscripts/I. Manuscripts/D. Logic/hou02614c00361/seq15.jpg,(seq. 15),seq15.jpg,diagram
hou02614c00361,Manuscripts/I. Manuscripts/D. Logic/hou02614c00361/seq16.jpg,(seq. 16),seq16.jpg,diagram
hou02614c00363,Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq20.jpg,(seq. 20),seq20.jpg,diagram
hou02614c00363,Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq22.jpg,(seq. 22),seq22.jpg,diagram
hou02614c00363,Manuscripts/I. Manuscripts/D. Logic/hou02614c00363/seq28.jpg,(seq. 28),seq28.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq5.jpg,(seq. 5),seq5.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq10.jpg,(seq. 10),seq10.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq11.jpg,(seq. 11),seq11.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq13.jpg,(seq. 13),seq13.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq21.jpg,(seq. 21),seq21.jpg,diagram
hou02614c00365,Manuscripts/I. Manuscripts/D. Logic/hou02614c00365/seq24.jpg,(seq. 24),seq24.jpg,diagram
hou02614c00366,Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq5.jpg,(seq. 5),seq5.jpg,diagram
hou02614c00366,Manuscripts/I. Manuscripts/D. Logic/hou02614c00366/seq29.jpg,(seq. 29),seq29.jpg,diagram
hou02614c00368,Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq9.jpg,(seq. 9),seq9.jpg,diagram
hou02614c00368,Manuscripts/I. Manuscripts/D. Logic/hou02614c00368/seq15.jpg,(seq. 15),seq15.jpg,diagram
hou02614c00451,Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq78.jpg,Sheet 97 (verso) (seq. 78),seq78.jpg,diagram
hou02614c00451,Manuscripts/I. Manuscripts/D. Logic/hou02614c00451/seq585.jpg,Sheet 99 [a] (seq. 585),seq585.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq69.jpg,Sheet 123 (seq. 69),seq69.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq123.jpg,Sheet 147 [a] (seq. 123),seq123.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq196.jpg,Sheet 198 [a] (verso) (seq. 196),seq196.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq288.jpg,Sheet 17 (verso) (seq. 288),seq288.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq289.jpg,Unnumbered sheet 4 (seq. 289),seq289.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq290.jpg,Unnumbered sheet 4 (verso) (seq. 290),seq290.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq291.jpg,Sheet 17 [a] (seq. 291),seq291.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq326.jpg,Sheet 50 (verso) (seq. 326),seq326.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq339.jpg,Sheet 16 [b] (seq. 339),seq339.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq340.jpg,Sheet 16 [b] (verso) (seq. 340),seq340.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq349.jpg,Sheet 58 [b] (seq. 349),seq349.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq371.jpg,Sheet 84 (seq. 371),seq371.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq423.jpg,Sheet 105 [d] (seq. 423),seq423.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq429.jpg,Sheet 107 [c] (seq. 429),seq429.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq438.jpg,Sheet 109 [a] (verso) (seq. 438),seq438.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq440.jpg,Sheet 104 [d] (verso) (seq. 440),seq440.jpg,diagram
hou02614c00454,Manuscripts/I. Manuscripts/D. Logic/hou02614c00454/seq449.jpg,Sheet 124 [a] (seq. 449),seq449.jpg,diagram
hou02614c00455,Manuscripts/I. Manuscripts/D. Logic/hou02614c00455/seq243.jpg,sheet 113 (seq. 243),seq243.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq91.jpg,sheet 45 (seq. 91),seq91.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq97.jpg,sheet [46b] (seq. 97),seq97.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq101.jpg,sheet 47 (seq. 101),seq101.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq107.jpg,sheet [48b] (seq. 107),seq107.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq133.jpg,sheet 60 (seq. 133),seq133.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq205.jpg,sheet 94 (seq. 205),seq205.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq223.jpg,sheet 103 (seq. 223),seq223.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq233.jpg,sheet 108 (seq. 233),seq233.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq235.jpg,sheet 109 (seq. 235),seq235.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq243.jpg,sheet 113 (seq. 243),seq243.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq245.jpg,sheet 114 (seq. 245),seq245.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq247.jpg,sheet 115 (seq. 247),seq247.jpg,diagram
hou02614c00457,Manuscripts/I. Manuscripts/D. Logic/hou02614c00457/seq255.jpg,sheet 119 (seq. 255),seq255.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq1.jpg,sheet 38 (seq. 1),seq1.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq2.jpg,"sheet 38, verso (seq. 2)",seq2.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq3.jpg,sheet 30 (seq. 3),seq3.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq6.jpg,"sheet 31, verso (seq. 6)",seq6.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq7.jpg,sheet 43 (seq. 7),seq7.jpg,diagram
hou02614c00458,Manuscripts/I. Manuscripts/D. Logic/hou02614c00458/seq11.jpg,sheet 44 (seq. 11),seq11.jpg,diagram
